Joint Angles,Hand Matrix,Model,Model Matrix,Camera Transform,Ground Plane Height,Image Save Name,Image Size
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D07_w20D00_e13D40,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07033333]
 [ 0.          0.          1.          0.117     ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D07_w20D00_e13D40_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h11D51_w20D00_e14D97,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05754849]
 [ 0.          0.          1.          0.12484524]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D51_w20D00_e14D97_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w14D51_e12D44,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07      ]
 [ 0.          0.          1.          0.11220332]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w14D51_e12D44_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w11D67_e13D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.07 ]
 [ 0.     0.     1.     0.117]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w11D67_e13D40_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w8D82_e14D36,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07      ]
 [ 0.          0.          1.          0.12179668]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w8D82_e14D36_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w14D51_e12D44,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.11220332]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w14D51_e12D44_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w11D67_e13D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.085]
 [ 0.     0.     1.     0.117]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w11D67_e13D40_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.095]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w8D82_e14D36,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.12179668]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w8D82_e14D36_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w14D51_e12D44,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.11220332]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w14D51_e12D44_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w11D67_e13D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.1  ]
 [ 0.     0.     1.     0.117]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w11D67_e13D40_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w8D82_e14D36,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.12179668]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w8D82_e14D36_h_equidistant_side_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.3075]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h18D25_w14D87_e14D08,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.09123022]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h18D25_w14D87_e14D08_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2832]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h15D82_w16D03_e15D40,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07908481]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D82_w16D03_e15D40_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2589]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h13D39_w17D19_e16D73,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0669394]
 [ 0.         0.         1.         0.       ]
 [ 0.         0.         0.         1.       ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D39_w17D19_e16D73_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.   -0.    0.    0.  ]
 [ 0.   -0.    1.   -0.29]
 [-0.    1.    0.    0.  ]
 [ 0.    0.    0.    1.  ]]",cube_h16D50_w13D04_e12D48,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08247874]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h16D50_w13D04_e12D48_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2657]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D07_w14D20_e13D80,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07033333]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D07_w14D20_e13D80_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2414]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h11D64_w15D36_e15D12,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05818792]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D64_w15D36_e15D12_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2725]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D75_w11D21_e10D87,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07372727]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D75_w11D21_e10D87_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2482]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h12D32_w12D37_e12D20,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06158186]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D32_w12D37_e12D20_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2239]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D89_w13D53_e13D52,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04943645]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D89_w13D53_e13D52_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2984]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h17D34_w15D10_e12D97,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08669449]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D34_w15D10_e12D97_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2722]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D72_w14D80_e14D40,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0735911]
 [ 0.         0.         1.         0.       ]
 [ 0.         0.         0.         1.       ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D72_w14D80_e14D40_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -0.     1.    -0.246]
 [-0.     1.     0.     0.   ]
 [ 0.     0.     0.     1.   ]]",cube_h12D10_w14D50_e15D83,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06048771]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D10_w14D50_e15D83_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2919]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h16D69_w17D96_e12D37,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08343672]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h16D69_w17D96_e12D37_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2657]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D07_w17D67_e13D80,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07033333]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D07_w17D67_e13D80_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2395]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h11D45_w17D37_e15D23,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05722994]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D45_w17D37_e15D23_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2854]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h16D04_w20D83_e11D77,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08017895]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h16D04_w20D83_e11D77_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2592]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h13D42_w20D53_e13D20,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06707556]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D42_w20D53_e13D20_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2329]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h10D79_w20D24_e14D63,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05397217]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D79_w20D24_e14D63_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -0.      1.     -0.2941]
 [-0.      1.      0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h16D91_w13D05_e14D20,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08454805]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h16D91_w13D05_e14D20_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -0.     1.    -0.267]
 [-0.     1.     0.     0.   ]
 [ 0.     0.     0.     1.   ]]",cube_h14D20_w14D34_e14D14,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07101368]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D20_w14D34_e14D14_h_equidistant_top_up_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-1.   -0.    0.    0.  ]
 [ 0.   -0.    1.   -0.24]
 [-0.    1.    0.    0.  ]
 [ 0.    0.    0.    1.  ]]",cube_h11D50_w15D63_e14D08,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05747931]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D50_w15D63_e14D08_h_equidistant_top_up_cam0,
